-20.763935, -4.443480, 0.697918, -0.405723, 0.489124, -0.388252, 0.302856, -0.328015, 0.164313, -0.239390, 0.078292, -0.172696, 0.005475, -0.083616, -0.043451, -0.010063, -0.046807, 0.043003, -0.046432, 0.051846, -0.019891, 0.024231, -20.763935, -4.443480, 0.697918, -0.405723, 0.489124, -0.388252, -20.763935, -4.443480, 0.697918, -0.405723, 0.489124, -0.388252, -1.293040, -0.919754, 0.008647, -0.016965, 0.004439, -0.012166, -0.790000, 54.433208, 
-40.656006, -8.680690, 1.951980, -0.531209, 1.176899, -0.770577, 0.439590, -0.538436, 0.249658, -0.313976, 0.057030, -0.107226, -0.092759, -0.048808, 0.001760, -0.049857, -0.028908, 0.092902, -0.072262, 0.136372, -0.044273, 0.050350, -19.892071, -4.237210, 1.254063, -0.125485, 0.687775, -0.382325, 21.635799, 4.649749, -0.141772, 0.685961, -0.290473, 0.394180, -1.198407, -0.626164, 0.082800, 0.183500, -0.029301, 0.051140, 2.080000, -1.765758, 
-60.459118, -12.693459, 3.271302, -0.803577, 1.992062, -1.223324, 0.359537, -0.599570, 0.104452, -0.394045, 0.009480, -0.270384, -0.103296, -0.164352, -0.207980, -0.120893, -0.158675, 0.077182, -0.105483, 0.098577, -0.061550, 0.072026, 0.960821, 0.430711, 0.621404, 0.133355, 0.326039, -0.064494, -0.782907, 0.018172, -0.490887, -0.427120, -0.071263, -0.076350, -0.945698, -0.410425, 0.360386, 0.368916, 0.223204, 0.166944, 2.060000, -1.869200, 
-58.920094, -11.767092, 4.160753, -0.432777, 2.562335, -1.227724, 0.488756, -0.468657, 0.330742, -0.171749, 0.211507, -0.181931, -0.027924, -0.218852, -0.116032, -0.077975, -0.007062, 0.213417, 0.012140, 0.123967, 0.062526, 0.155214, 0.667164, 0.720098, 0.333305, 0.090562, 0.371621, -0.010329, 0.489250, 0.271215, 0.202788, 0.384327, 0.116845, 0.130516, -0.871467, -0.387067, 0.376200, 0.333143, 0.348376, 0.259939, -0.160000, -1.737715, 
-57.564140, -10.395448, 4.870246, 0.079953, 3.040261, -1.265031, 0.375061, -0.598762, 0.173101, -0.173569, 0.096279, -0.379340, -0.132850, -0.124319, -0.058854, -0.041902, -0.155481, -0.005204, -0.118152, 0.014550, -0.103559, 0.037841, 1.266998, 1.147202, 0.644234, 0.659613, 0.350539, 0.033115, 0.110584, 0.155889, 0.108141, 0.184724, -0.137928, -0.087072, -1.079947, -0.630772, 0.267831, 0.190824, 0.211429, 0.212266, -1.160000, -1.549925, 
-55.711246, -8.940013, 5.336466, 0.579312, 3.172963, -1.319479, 0.575624, -0.349450, 0.492275, -0.091677, 0.121403, -0.459908, -0.330719, -0.239026, -0.092715, -0.101944, -0.213410, -0.194917, -0.313176, -0.001025, -0.083069, 0.010560, 1.274683, 0.959778, 0.198173, 0.261914, -0.111532, -0.114541, -0.102900, -0.343313, -0.554202, -0.582424, -0.324142, -0.060584, -0.748511, -0.299726, 0.245817, -0.189809, -0.317312, -0.285762, 1.630000, -1.511540, 
-50.751015, -8.821445, 3.225434, 3.013954, 2.785129, -1.640203, 0.660118, -1.332937, 1.252993, -0.111189, -0.563006, 0.237430, -0.068766, -0.341109, -0.279994, -0.103584, 0.048157, -0.164764, -0.266121, 0.135809, 0.029353, 0.032872, 4.271439, -0.532978, -2.487220, 2.012473, -0.494139, -0.293746, 3.099655, -1.149443, -2.131191, 2.332983, -0.058466, -0.118620, -0.828716, -0.709629, -0.129418, 0.395962, 0.388539, 0.438837, 2.110000, 30.202402, 
-45.846596, -8.821154, 0.576221, 4.661116, 2.108783, -1.868384, 0.829534, -1.215085, 1.137268, -0.352423, -0.808003, 0.208735, 0.011688, -0.375545, -0.234353, -0.038260, 0.016886, -0.105273, -0.239036, 0.101014, -0.131768, -0.016906, 4.318531, -0.307941, -2.471199, 1.807417, -0.458509, -0.140618, -3.052563, 1.374480, 2.147213, -2.538039, 0.094096, 0.271748, -0.862502, -0.641208, 0.122015, 0.044210, -0.028616, -0.740567, -0.880000, -1.234998, 
-43.209282, -7.857768, -0.603985, 5.194294, 2.077707, -1.994563, 0.594664, -0.812798, 0.399200, 0.166875, -0.038254, -0.266981, -0.248807, -0.254673, -0.039414, -0.076154, -0.038448, 0.053035, 0.013952, 0.011548, -0.395117, -0.058406, -1.048237, 1.804595, 1.128999, -1.639550, 0.245226, 0.080005, -2.314205, 0.738056, 1.452985, -0.908927, 0.609639, -0.051126, -0.609268, -0.547768, -0.062927, -0.027546, 0.586262, 0.406520, -0.760000, -0.144699, 
-43.521027, -5.705533, 0.894386, 4.122842, 2.603754, -2.048232, 0.480545, -0.806100, 0.544975, -0.034660, -0.041094, -0.252444, -0.347668, -0.163548, 0.096642, -0.141217, 0.015050, 0.094830, -0.195093, -0.075847, -0.325362, -0.016538, -0.944729, 1.618966, 1.660365, -0.706141, 0.708253, -0.119234, 2.417713, -0.923686, -0.921620, 1.842336, -0.146612, -0.148113, -0.686066, -0.466308, -0.504259, -0.186980, 0.228943, -0.000900, 2.080000, -0.984885, 
