-2.070347, -0.484730, 0.961037, 0.588829, 0.573093, 0.462795, -0.154907, -0.374600, -0.340716, -0.058366, 0.076098, 0.253870, 0.141891, -0.007446, -0.154058, -0.070963, -0.009309, 0.079642, -0.005297, -0.169790, -0.144220, -0.003817, -2.070347, -0.484730, 0.961037, 0.588829, 0.573093, 0.462795, -2.070347, -0.484730, 0.961037, 0.588829, 0.573093, 0.462795, -1.297043, -0.913535, -0.018581, -0.036043, -0.031924, -0.049120, 1.620000, -1.250832, 
-3.503933, 0.261962, 1.730423, 1.258664, 0.843207, 0.734343, 0.222332, 0.328209, -0.111418, -0.277037, 0.394355, 0.552188, -0.098859, -0.150084, 0.323692, 0.420916, 0.274079, 0.269132, 0.108284, -0.136745, -0.206397, -0.033569, -1.433586, 0.746692, 0.769386, 0.669835, 0.270114, 0.271549, 2.707108, 1.716151, -1.152688, -0.507823, -0.876072, -0.654041, -0.242951, -0.439304, -0.229968, 0.019777, 0.049884, 0.366624, -0.080000, -1.174023, 
-4.968848, 0.979711, 2.772751, 1.610583, 1.037106, 0.848169, -0.255962, -0.311541, -0.500916, -0.304008, 0.275808, -0.054573, -0.275543, 0.139445, 0.267523, 0.238508, 0.071151, 0.163808, -0.097439, -0.339759, -0.183191, 0.002102, 0.605432, 1.202479, 0.081291, -0.236910, -0.379193, -0.348969, -0.668090, -1.260364, 0.464593, -0.398923, 0.226765, 0.033524, -0.468457, -0.187455, -0.057038, 0.060735, -0.181286, -0.165911, -0.080000, -1.320305, 
-4.769068, 1.998677, 2.928067, 1.779078, 0.855687, 0.564889, -0.090132, 0.109308, -0.017949, -0.007268, 0.171475, 0.184258, 0.006614, 0.330536, 0.529009, 0.440889, 0.401107, 0.400876, 0.393369, -0.066388, -0.059333, -0.156199, -0.436980, -0.212456, 0.346967, 0.087489, 0.121560, -0.092034, -0.374322, -0.154571, -0.198917, 0.723321, 0.273989, 0.223410, -0.598933, 0.096884, 0.814757, 0.419275, -0.052596, 0.202569, -0.880000, -1.218902, 
-5.344230, 1.338850, 2.995368, 2.084746, 1.185987, 0.413911, -0.263097, 0.449873, -0.173371, -0.313926, 0.024943, 0.289848, 0.244939, 0.605640, 0.406009, 0.183656, 0.241279, 0.315926, 0.295792, 0.067080, 0.231762, 0.277884, -0.543833, -0.630885, -0.205640, 0.623583, 0.406514, 0.006745, 0.267469, -0.263858, -0.353690, -0.187226, 0.010966, -0.124631, -0.155342, -0.137989, 0.076648, 0.300736, 0.271568, 0.081736, -0.710000, -1.095592, 
-6.718950, 0.295764, 2.445106, 1.996909, 1.388525, 0.651546, 0.093284, 0.294406, 0.072795, -0.128686, -0.069963, -0.055022, -0.154069, 0.097638, 0.358210, 0.232628, 0.071190, 0.320855, 0.273382, -0.073490, 0.013119, 0.082160, -0.969069, -0.859572, -0.624287, -0.493241, 0.004764, 0.171947, -0.692706, 0.035171, -0.064956, -0.929599, -0.412715, 0.289833, -0.601359, -0.192909, 0.152874, 0.251699, 0.779230, 0.450329, 1.750000, -0.820979, 
-7.298525, -0.001532, 2.353371, 1.832012, 1.625849, 0.837575, 0.157378, -0.057245, -0.455346, -0.156825, 0.193967, -0.008304, 0.079853, 0.288265, 0.376793, 0.397166, 0.302607, 0.415396, 0.169803, -0.256652, -0.190899, 0.069307, -0.441393, 0.150075, 0.187930, -0.383076, 0.028585, 0.244972, 1.220383, 0.974476, 0.877173, 1.039764, 0.436536, -0.216808, -0.669535, -0.253709, 0.606423, 0.033769, -0.096917, 0.250667, -1.000000, -0.258011, 
-7.648942, 0.201019, 2.627463, 1.953447, 2.053970, 1.192337, 0.051316, 0.001596, 0.043691, 0.120230, 0.305466, 0.120289, -0.034314, 0.186458, 0.350602, 0.140354, 0.173110, 0.334220, 0.097693, -0.172385, -0.006862, 0.082830, 0.480471, 0.614751, 0.618713, 0.832855, 0.632096, 0.123871, -0.298519, -0.509800, -0.446390, 0.176167, 0.166975, 0.095708, -0.348051, -0.195754, 0.424711, 0.706512, 0.594149, 0.283160, 1.600000, -0.765632, 
-5.883665, 1.192027, 2.115669, 2.555447, 3.364676, 1.878858, -0.206762, -0.270571, 0.223086, 0.151074, 0.192905, -0.096175, -0.059039, 0.280638, 0.039407, 0.220608, 0.170663, 0.193791, -0.005527, 0.009332, -0.003468, -0.178243, 1.375782, 0.428732, -1.044345, 0.273656, 1.078145, 0.672439, 1.193830, 0.323781, -1.216668, -0.735365, 0.279074, 0.452860, -0.938842, -0.403594, 0.548358, 0.992305, 0.965123, 0.295689, 1.590000, -0.447505, 
-5.296929, 1.299069, 1.603523, 2.720936, 3.518176, 1.763505, -0.019353, 0.323894, -0.211469, -0.213564, 0.020616, -0.162354, -0.175348, 0.189093, 0.048198, 0.247934, 0.247361, 0.159362, 0.041404, -0.148124, -0.201236, -0.159438, 0.495760, 0.054566, -0.598308, -0.339022, -0.246035, -0.225143, -2.073853, -0.697947, 1.662705, 0.122687, -1.603254, -1.350441, -0.452745, -0.197521, 0.488664, 0.337035, 0.162271, -0.112436, 1.580000, -0.556245, 
-4.856296, 1.352471, 1.019147, 2.472288, 3.886204, 2.146812, 0.291205, 0.223344, 0.305368, 0.539658, 0.477114, -0.243733, -0.293414, 0.015076, 0.103940, 0.164189, 0.196353, 0.126322, 0.150565, 0.093369, 0.159047, 0.095822, -0.844172, -0.322854, 0.546130, -0.017794, -0.310581, -0.179342, 0.733920, 0.320526, -0.518266, 0.198541, 1.538708, 1.396242, -0.779223, -0.473544, -0.019509, 0.276199, 0.679980, 0.179954, -0.200000, -0.696656, 
-5.359653, 1.397550, 1.956005, 2.802878, 3.610273, 1.780391, 0.181514, 0.092206, 0.328820, 0.457854, 0.599632, 0.048181, 0.174565, 0.287355, 0.078845, 0.044085, -0.002552, 0.075242, 0.103908, 0.051531, 0.178971, -0.022760, 0.285689, 0.366769, 0.404660, 0.438758, 0.648714, 0.421371, 0.395942, 0.369097, 0.376796, 0.258011, -0.579414, -0.795529, -0.841504, -0.590772, 0.462280, 0.585055, 0.814153, 0.656474, -2.070000, -0.740148, 
